user_id,show_id,rating,title
38,4405,4.7,Super Drags
38,2763,1.0,Dragons: Rescue Riders: Hunt for the Golden Dragon
38,4366,3.7,Fugitiva
38,8202,4.8,The Bad Kids
38,8609,4.0,Towies
38,8423,1.6,The Minimighty Kids
38,6269,1.9,Because We're Heading Out
38,5222,2.9,Blessed Benefit
38,3175,1.5,The Confession Killer
38,1716,3.5,Aunty Donna's Big Ol' House of Fun
38,2615,3.2,Cinar Agaci
38,4934,2.3,6 Balloons
39,8603,1.0,Tomorrow Never Dies
39,6705,2.2,Esperando La Carroza
39,5339,1.0,Baahubali: The Beginning (Tamil Version)
39,3819,5.0,Jonaki
39,2841,1.0,Mighty Little Bheem: Festival of Colors
39,3519,2.8,Kabaneri of the Iron Fortress: The Battle of Unato
39,8413,3.2,The Mask of Zorro
39,8626,4.7,Tremors 6: A Cold Day in Hell
39,6157,1.0,An Interview with God
39,1734,3.6,Midnight at the Magnolia
39,8255,2.0,The Consul's Son
39,1566,3.1,She's the One
39,2242,5.0,Urzila Carlson: Overqualified Loser
39,480,5.0,Finding Hubby
39,7522,3.5,Ms. Mammy
39,7392,1.7,Man vs Wild with Sunny Leone
39,7381,3.9,Maharakshak Devi
39,7684,2.3,Our House
39,5692,2.7,Lost & Found Music Studios
39,8624,3.1,Tremors 4: The Legend Begins
40,2543,1.9,Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend
40,7856,2.8,Republic of Doyle
40,4461,2.0,The Great British Baking Show: The Beginnings
40,3259,3.4,Iron Sky: The Coming Race
40,8156,1.7,Teen Patti
40,6652,2.2,Dueños del paraíso
40,8347,3.2,The Homecoming
40,1220,2.2,Coven of Sisters
40,157,2.5,Level 16
40,119,5.0,Here and There
40,5801,1.2,Conspiracy
40,2572,4.7,Roped
40,3508,3.4,True: Tricky Treat Day
40,5314,1.3,Todo Sobre El Asado
40,4854,2.3,Tig Notaro Happy To Be Here
40,8746,1.6,Winnie
40,5708,4.3,Michael Che Matters
40,2755,1.9,Indian Horse
40,8515,2.0,The Spy Next Door
40,4374,2.6,Sabrina
41,8313,1.0,The Free Man
41,5960,2.6,187
41,4286,4.2,Prince of Peoria: A Christmas Moose Miracle
41,6669,4.1,Ek Hasina Thi
41,139,3.3,Do the Right Thing
41,2603,3.7,The Victims' Game
41,1772,3.3,The 12th Man
41,748,3.2,"Fresh, Fried & Crispy"
41,4338,3.1,Don't Go Breaking My Heart 2
41,1538,2.5,Marvel Anime: Wolverine
41,5961,2.7,706
41,1303,3.6,The Most Unknown
41,1487,2.4,Sakho & Mangane
41,1344,5.0,The Last Paradiso
41,4094,2.8,Genius
41,3194,3.0,Iron Fists and Kung-Fu Kicks
41,4709,3.4,The Originals
41,8206,2.3,The Beat
41,4391,2.0,Halkaa
41,4787,4.2,Joan Rivers: Don't Start with Me
42,5504,3.1,Kiss & Cry
42,5469,4.3,Rangoon
42,6951,1.0,Heavy Rescue: 401
42,6695,4.1,Encounters with Evil
42,8138,3.3,Sweeney Todd: The Demon Barber of Fleet Street
42,6479,4.1,Christmas in the Smokies
42,8376,4.3,The Kindness Diaries
42,2633,1.8,She Made Me a Criminal
42,4929,4.5,I Am not an Easy Man
42,8768,2.7,Y Tu Mamá También
42,1231,1.9,City of Ghosts
42,4983,1.8,Jag älskar dig: En skilsmässokomedi
42,5442,2.2,Headshot
42,7852,1.6,Rembat
42,4610,3.7,Udaan
42,3119,5.0,Twice Upon A Time
42,313,4.2,Autumn's Concerto
42,263,2.6,Mother Goose Club
42,4620,2.5,Lessons from a School Shooting: Notes from Dunblane
42,7061,2.2,In The Deep
43,2474,3.5,One Day We'll Talk About Today
43,892,3.8,Tottaa Pataaka Item Maal
43,3195,2.6,Jindua
43,7447,5.0,Merlí
43,3492,2.3,Oh! Baby (Malayalam)
43,2605,2.3,Ekşi Elmalar
43,7386,1.0,Maine Pyaar Kyun Kiya
43,4251,3.6,In Family We Trust
43,517,3.1,Good Morning Call
43,8062,2.0,Space Racers
43,3924,1.4,Francesco De Carlo: Cose di Questo Mondo
43,8617,4.0,Trash
43,4623,5.0,Skylanders Academy
43,3209,4.3,Crazy people
43,3917,2.9,Shabd
43,1647,4.4,Unexpectedly Yours
43,1743,3.7,MOTHER
43,3043,4.1,A Ghost Story
43,3603,2.7,Rocko's Modern Life: Static Cling
43,1273,3.0,"Blue, Painful, Fragile"
44,1113,2.8,2012
44,1412,3.3,Wish You
44,1919,3.3,The American Game
44,5250,5.0,What She Put on the Table
44,171,1.6,Same Kind of Different as Me
44,3868,3.5,Laatu
44,5447,2.0,Aashik Awara
44,3205,5.0,Guatemala: Heart of the Mayan World
44,741,3.9,Blind Intersections
44,1207,4.5,Audrey
44,4219,3.2,Back to the 90s
44,140,3.3,"El patrón, radiografía de un crimen"
44,3301,4.4,SCAMS
44,2188,4.3,Sugar High
44,3164,2.4,Nothing to Lose 2
44,4851,3.7,Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life
44,1051,3.8,Sonic X
44,5814,2.7,Real Crime: Supermarket Heist (Tesco Bomber)
44,6370,1.0,Bratz: The Movie
44,5678,1.8,Ricardo O'Farrill: Abrazo navideño
45,554,2.4,RattleSnake - The Ahanna Story
45,4719,1.9,7 Khoon Maaf
45,4681,2.0,Spyder
45,3935,2.9,Alien Warfare
45,6075,1.7,Aata Pita
45,462,4.3,This Changes Everything
45,240,1.1,The Witcher: Nightmare of the Wolf
45,2884,3.8,The Visit
45,7,1.5,Sankofa
45,6522,1.7,Company
45,2933,3.1,Polaroid
45,6501,2.4,Cloud Atlas
45,3973,2.1,Verses of Love
45,8588,3.2,Tientsin Mystic
45,6709,3.6,Eurovision Song Contest
45,6645,3.6,Dragonkala Ka Rahasya
45,5873,4.4,Ip Man
45,6116,3.4,All Dogs Go to Heaven
45,321,2.1,Two Fathers
45,4368,3.0,Mystery Science Theater 3000: The Return
46,6647,3.3,Dream Big: Engineering Our World
46,5993,1.6,17 Again
46,7431,1.3,Mean Streets
46,2287,3.4,Queen
46,7263,3.3,Lady-Like
46,3387,4.4,Master Z: The Ip Man Legacy
46,1024,2.3,Arlo the Alligator Boy
46,5472,3.8,Raees
46,2835,2.8,Miles Davis: Birth of the Cool
46,3304,3.8,Sam & Cat
46,8186,1.9,The Age of Shadows
46,129,3.8,An Unfinished Life
46,8528,3.4,The Thief and the Imbecile
46,4458,1.9,Settai
46,6244,4.1,Barely Lethal
46,4866,3.5,Carlos Ballarta: Furia Ñera
46,5220,4.0,Singapore
46,5261,3.4,Def Comedy Jam 25
46,5413,3.7,Gypsy
46,4672,4.1,Cathedral of the Sea
47,4405,3.9,Super Drags
47,8253,4.5,The Confirmation
47,4489,4.5,Best.Worst.Weekend.Ever.
47,1180,4.4,Alien TV
47,4745,3.6,Da Kath & Kim Code
47,2313,2.3,Say I Do
47,4725,5.0,Haider
47,4908,4.7,Goodnight DJ 1
47,4400,2.3,Age of Tanks
47,1552,1.7,Tiny Pretty Things
47,2557,2.3,Scissor Seven
47,8303,1.8,The Five Venoms
47,2661,3.0,Cooked with Cannabis
47,7373,1.0,Maddman: The Steve Madden Story
47,5857,3.4,Kung Fu Panda: Secrets of the Scroll
47,5796,4.0,Sample This
47,1184,4.3,The Yin Yang Master
47,6936,1.3,Haseena Maan Jaayegi
47,6966,1.1,Hide & Seek
47,2459,3.0,Space Force
48,8102,2.4,Strawberry Shortcake: Berry Bitty Adventures
48,5481,3.0,Chamatkar
48,651,2.2,Osuofia in London
48,5693,3.1,For the Love of Spock
48,2399,1.0,ONE PIECE
48,3917,3.3,Shabd
48,1202,4.6,C/O Kaadhal
48,1965,3.3,High & Low The Movie 2 / End of Sky
48,5048,3.9,Coach Snoop
48,1194,4.6,Catch.er
48,2678,4.1,Jem and the Holograms
48,6471,1.3,Chingo Bling: They Can't Deport Us All
48,7428,3.3,Maza Pati Karodpati
48,3915,1.9,Mumbai Matinee
48,1691,3.6,A Very Country Christmas
48,5724,3.4,"Dana Carvey: Straight White Male, 60"
48,2342,3.5,Bulbbul
48,2094,3.1,Lingua Franca
48,2336,4.6,Thackeray (Hindi)
48,2901,2.9,Untamed Romania
49,7015,1.5,How to Be a Player
49,4883,3.0,Si saben cómo me pongo ¿pá qué me invitan?
49,1747,4.3,Prospect
49,2567,5.0,Death Can Wait
49,7963,1.1,Seal Team Six: The Raid on Osama Bin Laden
49,5451,2.1,Jackie: A Tale of Two Sisters
49,4195,3.4,The Doll 2
49,8425,5.0,The Model
49,1059,4.6,House of Cards
49,226,3.7,Post Mortem: No One Dies in Skarnes
49,5390,1.8,Against the Tide
49,6914,3.6,Hamza's Suitcase
49,8579,2.3,Thong Dee Fun Khao
49,4936,3.4,Orbiter 9
49,1408,4.6,The Magicians
49,4622,2.6,Reboot: The Guardian Code
49,615,1.2,Why Do Fools Fall in Love
49,4001,2.1,Green Door
49,3621,1.2,Screwball
49,8385,3.4,The Last Face
50,6034,5.0,A Family Man
50,6735,3.9,Fallen
50,7280,3.3,Lechmi
50,7142,4.8,Juana Brava
50,2532,3.9,Dilan 1991
50,3575,4.1,45 rpm
50,3964,4.3,Osmosis
50,8346,1.1,The Holy Man
50,963,3.1,The Unremarkable Juanquini
50,4451,4.1,Mumbai Meri Jaan
50,2640,2.2,After Life
50,8438,3.7,The New Romantic
50,4062,2.5,The Boy Who Harnessed the Wind
50,5077,2.3,Godzilla
50,6900,5.0,Gun Runners
50,5456,2.8,Michael Lost and Found
50,4782,1.7,The Legacy of a Whitetail Deer Hunter
50,1668,3.3,Heart & Soul
50,4595,1.6,Needhi Singh
50,6206,4.3,Bachelor Girls
51,7559,4.9,Naruto Shippuden : Blood Prison
51,5397,5.0,Learning Songs by Little Baby Bum: Nursery Rhyme Friends
51,1967,3.2,High & Low The Red Rain
51,4815,2.7,Borges
51,1816,3.5,Tremors: Shrieker Island
51,4404,2.3,Outlaw King
51,5711,4.5,Carlos Ballarta: El amor es de putos
51,2646,4.9,My Stupid Boss
51,5735,3.4,Spanish Affair 2
51,6462,2.1,Chhota Bheem Ka Romani Adventure
51,2158,1.8,Word Party Songs
51,2832,3.1,All About Love
51,691,3.7,So Not Worth It
51,4137,3.4,Free Rein: Valentine's Day
51,7756,3.4,Portlandia
51,6369,4.0,Brampton's Own
51,2463,1.9,Grandmother's Farm
51,8588,3.4,Tientsin Mystic
51,6270,2.7,Becoming Jane
51,6248,2.1,Basic Instinct
52,7788,3.5,Power Rangers: Megaforce: The Robo Knight Before Christmas
52,5166,2.9,Luna Petunia
52,4506,1.5,Meghnadbodh Rohoshyo
52,3909,4.2,Super Monsters Furever Friends
52,5064,5.0,Acts of Vengeance
52,4366,4.8,Fugitiva
52,7266,5.0,Land Girls
52,6531,2.6,Convict
52,2352,5.0,Babies
52,1132,4.1,Seven Souls in the Skull Castle: Season Wind
52,4223,1.7,Pokémon the Movie: I Choose You!
52,3470,3.3,Miniforce X
52,3870,2.2,Code Geass: Lelouch of the Rebellion
52,4881,1.1,Manhunt
52,1556,3.4,A Trash Truck Christmas
52,8752,5.0,Wish Man
52,8419,1.9,"The Memphis Belle: A Story of a
Flying Fortress"
52,2874,4.0,Altered Carbon
52,5290,2.4,Aakhri Adaalat
52,698,5.0,Fan Girl
53,7888,4.9,Romeo Ranjha
53,848,4.5,Master of None
53,5125,4.2,Wormwood
53,7341,2.6,Losing Sight of Shore
53,1740,1.9,Love & Anarchy
53,4176,3.0,FYRE: The Greatest Party That Never Happened
53,4867,3.8,Evil Genius
53,2775,3.4,Happy Old Year
53,1770,3.5,Wheels of Fortune
53,6493,3.7,Class of '61
53,1419,1.8,Last Tango in Halifax
53,8460,3.2,The Player
53,2963,2.5,Misfit 2
53,6269,4.4,Because We're Heading Out
53,8279,1.1,The Diabolical
53,2206,3.0,Project Marathwada
53,1599,1.2,Break
53,1951,4.2,A Perfect Crime
53,5026,4.8,Best Lover
53,7230,3.1,Krish Trish and Baltiboy: Face Your Fears
54,3364,5.0,The Road to El Camino: Behind the Scenes of El Camino: A Breaking Bad Movie
54,782,3.1,Bliss
54,592,5.0,She's Out of My League
54,3409,3.2,The Laundromat
54,3493,3.0,Oh! Baby (Tamil)
54,8373,4.4,The Jungle Book
54,8775,2.3,Yeh Meri Family
54,2755,2.5,Indian Horse
54,7809,2.1,Quantum of Solace
54,6195,1.7,Attacking the Devil: Harold Evans and the Last Nazi War Crime
54,3996,1.9,February 9
54,4823,3.9,Hannah Gadsby: Nanette
54,3112,1.0,Being Mrs Elliot
54,7639,3.7,Ocean's Twelve
54,1403,3.7,Double Dad
54,2710,3.8,Legacies
54,581,2.0,Mortal Kombat
54,3701,4.7,Super Deluxe
54,1681,4.9,The Princess Switch: Switched Again
54,7179,1.8,Kevin Hart: Let Me Explain
55,358,3.8,The Net
55,5116,3.3,Jeremiah Tower: The Last Magnificent
55,4561,4.8,Delhi 6
55,4319,2.9,Mowgli: Legend of the Jungle
55,4298,5.0,Once in a Lifetime Sessions with George Ezra
55,91,3.4,The Women and the Murderer
55,8200,3.2,The Bachelors
55,1169,2.5,Pui Pui Molcar
55,7210,3.3,Kingpin
55,4553,1.0,Monty Python's Personal Best
55,5958,1.4,9
55,3920,1.9,Crazy Ex-Girlfriend
55,4286,3.0,Prince of Peoria: A Christmas Moose Miracle
55,6442,4.0,Chandani: The Daughter of the Elephant Whisperer
55,7663,3.4,One Last Thing
55,3375,4.6,Monzón: A Knockout Blow
55,7408,3.8,Married at First Sight
55,1811,3.4,"Yes, God, Yes"
55,1292,3.0,Perú: Tesoro escondido
55,3729,2.2,Rakkhosh
56,5019,3.4,Trailer Park Boys: Xmas Special
56,5535,3.9,Kevin Hart: What Now?
56,8382,3.1,The Land of the Enlightened
56,2125,3.7,Takki
56,6678,4.2,El Vato
56,4007,3.3,Jeff Dunham: Arguing with Myself
56,7355,3.6,LoveTrue
56,8435,2.7,The Natural
56,3517,4.2,The Crystal Calls Making the Dark Crystal: Age of Resistance
56,4237,1.8,Sam Kinison: Breaking the Rules
56,2280,3.2,Mumbai Delhi Mumbai
56,793,5.0,Fools Rush In
56,2277,2.2,Madras Café
56,817,2.7,The Meddler
56,6832,1.2,Gemini
56,2631,3.2,My Secret Romance
56,214,4.2,SAS: Rise of the Black Swan
56,3717,3.2,Triple Threat
56,7661,4.4,One Direction: This Is Us
56,654,2.9,#Selfie
57,1649,3.1,Great Pretender
57,4576,2.5,Khido Khundi
57,1770,2.7,Wheels of Fortune
57,123,2.6,Luv Kushh
57,731,4.5,Love (ft. Marriage and Divorce)
57,7924,3.1,Salem: His Sister's Father
57,3343,3.0,Santa Girl
57,6867,5.0,Goldie
57,5850,5.0,Patton Oswalt: Talking for Clapping
57,5033,3.1,FullMetal Alchemist
57,3118,1.6,After the Raid
57,7842,3.6,Rectify
57,7635,2.8,Océans
57,6279,3.5,Being Mary Jane: The Series
57,8490,3.4,The Road to Calvary
57,6266,4.3,Beavis and Butt-head Do America
57,4220,4.2,COMEDIANS of the world
57,2382,4.3,The Darkness
57,1109,3.7,Just Say Yes
57,2502,3.4,Escaping Tel Aviv
58,828,4.7,Collateral Beauty
58,2780,3.4,Curtiz
58,3877,3.4,Anthony Jeselnik: Fire in the Maternity Ward
58,3697,5.0,War Against Women
58,8329,1.9,The Gospel of Matthew
58,8194,2.3,The Apostate
58,8617,2.7,Trash
58,2996,1.5,Alex Fernández: The Best Comedian in the World
58,4198,4.0,All of You
58,2715,3.9,Agneepath
58,4746,3.8,Kath & Kimderella
58,3125,3.7,The Danish Girl
58,7464,5.0,Miss Hokusai
58,1844,5.0,A Babysitter's Guide to Monster Hunting
58,5621,4.9,Zapped
58,7364,3.0,Maacher Jhol
58,2334,4.3,Seven (Tamil)
58,3474,3.3,The Liar and His Lover
58,8373,5.0,The Jungle Book
58,5577,3.1,100 Meters
59,7439,2.6,Melvin Goes to Dinner
59,336,3.3,Friday Night Lights
59,2891,4.7,Gentefied
59,516,4.3,Girl from Nowhere
59,8609,5.0,Towies
59,4510,3.1,Apostle
59,2296,4.0,I Am Not Your Negro
59,3993,1.9,The Unmarried Wife
59,7446,5.0,Mere Papa Hero Hiralal
59,8667,4.9,USS Indianapolis: Men of Courage
59,1338,1.8,Hache
59,7385,2.6,Mahmut & Meryem
59,832,2.7,Word of Honor
59,5990,1.0,14 Blades
59,2670,3.1,Hasmukh
59,5207,2.6,1922
59,8749,4.2,Winter Sun
59,5309,1.7,Sohni Mahiwal
59,1642,2.9,The Beast
59,5218,2.8,Belief: The Possession of Janet Moses
60,715,4.7,Elite Short Stories: Nadia Guzmán
60,85,2.6,Pokémon Master Journeys: The Series
60,120,4.0,Heroes of Goo Jit Zu
60,464,2.3,Gunpowder Milkshake
60,6856,1.5,GLOW: The Story of the Gorgeous Ladies of Wrestling
60,8733,3.1,White Island
60,2810,3.7,Bypass Road
60,8180,1.0,The Adjusters
60,6680,2.4,Elephants Dream 4 Hour
60,6003,4.0,24 Hours to Live
60,1260,1.8,Crazy About Her
60,396,5.0,Blood Red Sky
60,6429,3.3,Casino Tycoon 2
60,1954,4.7,Sneakerheads
60,5737,2.3,I Am the Pretty Thing That Lives in the House
60,4234,4.0,Gina Yashere: Laughing to America
60,8033,3.2,Sky on Fire
60,1432,5.0,The Idhun Chronicles
60,6818,2.1,G-Force
60,4065,5.0,The Spiderwick Chronicles
61,3,3.3,Jailbirds New Orleans
61,1946,4.0,Welcome
61,5452,3.8,Lens
61,6592,1.5,Den of Thieves
61,4887,5.0,Coffee for All
61,7892,3.9,Roonpi Secret Love
61,83,5.0,Metal Shop Masters
61,2377,5.0,The Nut Job
61,2620,3.0,Neseli Hayat
61,8223,4.9,The Brave One
61,1733,4.3,Carmel: Who Killed Maria Marta?
61,4794,2.1,Duck Butter
61,8335,1.0,The Green Hornet
61,6984,3.1,Holidays
61,4760,4.4,Duck Duck Goose
61,4199,4.4,Back with the Ex
61,4571,2.6,Jagga Jasoos
61,68,3.5,Schumacher
61,2717,2.2,Chhota Bheem and the Curse of Damyaan
61,450,4.0,The Twilight Saga: New Moon
62,4035,1.0,The Confrontation
62,846,3.7,Home
62,6737,3.3,Famous in Ahmedabad
62,6113,2.7,Aliens Ate My Homework
62,1982,2.1,Anaamika
62,5439,3.6,My Only Love Song
62,8017,2.8,Silencer
62,4410,2.5,Damnation
62,8073,1.9,Sprinter
62,547,2.0,We the People
62,6140,4.7,American Experience: The Island Murder
62,3878,2.7,Hong Kong West Side Stories
62,1874,3.2,Bigflo & Oli: Hip Hop Frenzy
62,2000,4.8,Michael McIntyre: Showman
62,3430,5.0,Insatiable
62,4675,2.1,The Laws of Thermodynamics
62,6252,4.0,Battle Creek
62,1081,3.1,"Nicky, Ricky, Dicky & Dawn"
62,6665,1.8,Eddie Murphy: Delirious
62,3331,4.0,Christmas in the Heartland
63,6180,3.0,Apollo 18
63,6827,4.8,Gargantia on the Verdurous Planet
63,2751,5.0,Akbar Birbal
63,8684,2.5,Vroomiz
63,1954,2.9,Sneakerheads
63,3466,2.4,Girls Hostel
63,5870,3.6,Masha's Tales
63,439,3.0,Deep
63,7973,4.7,Secrets of Her Majesty's Secret Service
63,3475,1.5,The Rugrats Movie
63,1963,3.9,DTC Yukemuri Junjo Hen From High & Low
63,3142,4.2,Lakshya
63,319,1.5,The Prince Who Turns into a Frog
63,8270,3.3,The Dawn Wall
63,2858,5.0,Calico Critters: Everyone's Big Dream Flying in the Sky
63,1868,2.6,Deaf U
63,550,3.2,Fear Street Part 1: 1994
63,1888,4.4,Good Game: The Beginning
63,5995,1.6,1st Summoning
63,1137,3.4,The Knight and the Princess
64,2647,3.3,My Stupid Boss 2
64,1878,4.0,The 100
64,1980,2.7,The Blacklist
64,150,1.7,In Too Deep
64,4072,1.3,Evening Shadows
64,5485,4.2,Ram Jaane
64,5558,2.8,Bottersnikes & Gumbles
64,4046,2.4,Everyday I Love You
64,2573,5.0,The Stand at Paxton County
64,1966,4.1,High & Low The Movie 3 / Final Mission
64,0,4.1,Dick Johnson Is Dead
64,4080,2.9,Zach Galifianakis: Live at the Purple Onion
64,7250,1.7,La Última Fiesta
64,8448,5.0,The Peacemaker
64,7123,1.4,Jeopardy!
64,8632,3.0,Trophy
64,734,2.7,Lupin
64,346,1.4,Pineapple Express
64,5899,3.4,Demetri Martin: Live (At the Time)
64,3352,2.5,We Are the Wave
65,779,3.0,Battlefield Earth
65,1936,2.4,Welcome to Sudden Death
65,3694,3.2,Molang
65,722,4.8,Sir! No Sir!
65,5778,3.2,Umrika
65,3234,3.1,What the F* Is Going On?
65,893,2.6,Wave of Cinema: Filosofi Kopi
65,3873,4.6,Munafik 2
65,3132,2.7,Dil Dhadakne Do
65,8590,3.3,Tikli and Laxmi Bomb
65,6673,1.7,El Cartel 2
65,153,3.9,Kid-E-Cats
65,6444,2.9,Chaotic Love Poems
65,7056,3.7,Iliza Shlesinger: War Paint
65,8733,1.8,White Island
65,1298,1.6,Sisyphus
65,78,3.8,Tughlaq Durbar
65,7131,2.0,JingleKids
65,6897,4.9,Green White Green (And All the Beautiful Colours in My Mosaic of Madness)
65,3504,4.3,Fastest Car
66,7856,3.9,Republic of Doyle
66,7216,4.3,KL Zombi
66,5639,5.0,Jim Gaffigan: Cinco
66,4584,3.0,Manje Bistre
66,2357,2.1,Floor Is Lava
66,6760,4.3,FirstBorn
66,3888,3.8,Loving is Losing
66,5073,5.0,The Open House
66,5381,4.2,Degrassi: Next Class
66,7359,4.8,Lucky Days
66,2419,1.0,Big Stone Gap
66,7544,1.0,"My Schoolmate, the Barbarian"
66,6743,3.6,Fear and Loathing in Las Vegas
66,7490,4.0,"Monster High: Boo York, Boo York"
66,8374,2.5,The Jungle School
66,8308,3.9,The Force
66,3682,2.4,The Legend of White Snake
66,8663,1.7,Unruly Friends
66,5789,3.6,"Rafał Banaś, Michał Leja Laugh out Loud"
66,3212,3.7,La Reina del Sur
67,4018,3.8,Barcelona: A Love Untold
67,8103,2.9,Strictly Ballroom
67,610,3.3,Underworld
67,7781,1.8,Power Rangers Super Samurai: Trickster Treat
67,7896,2.1,Royal Pains
67,2788,4.7,Dino Girl Gauko
67,8659,2.9,Undercover Grandpa
67,734,3.7,Lupin
67,3232,3.4,Zona Rosa
67,7004,2.8,Hot Property
67,1004,4.9,Izzy's Koala World
67,7144,2.9,Judwaa
67,2679,4.0,Maurício Meirelles: Generating Chaos
67,3342,2.7,Queer Eye: We're in Japan!
67,4859,2.6,Food on the Go
67,4044,4.6,A Korean Odyssey
67,1587,1.5,Detention
67,1902,5.0,All Because of You
67,5598,3.1,Love for Ten: Generation of Youth
67,5406,4.0,Unriddle
68,7241,3.6,Kung Fu Panda: Holiday
68,7966,3.8,Season of the Witch
68,621,3.5,Legend of Exorcism
68,8732,2.4,White Chamber
68,5131,1.5,Shikari
68,7744,2.7,Pitaah
68,6985,4.1,Holy Hell
68,7394,1.3,Mandobasar Galpo
68,1572,4.4,The Big Show Show
68,195,2.9,EMI: Liya Hai To Chukana Padega
68,6231,3.2,Barça Dreams
68,5432,4.7,"Oh, Hello On Broadway"
68,4921,3.0,Kodachrome
68,358,2.4,The Net
68,7732,3.4,Peter Rabbit
68,6733,2.4,Fakta Ladh Mhana
68,8533,3.5,The Traffickers
68,1604,3.1,Ari Eldjárn: Pardon My Icelandic
68,1811,5.0,"Yes, God, Yes"
68,408,2.8,Chhota Bheem & Krishna: Mayanagari
69,6767,2.3,Flash of Genius
69,7537,2.8,My Honor Was Loyalty
69,3633,3.7,The Letdown
69,8488,1.4,The River Thief
69,3137,1.4,Girls und Panzer
69,3130,2.9,"Crazy, Lovely, Cool"
69,5869,5.0,Turbo FAST
69,1270,2.8,Sin senos sí hay paraíso
69,3143,2.6,Luck by Chance
69,5663,1.9,Sister Cities
69,6665,3.7,Eddie Murphy: Delirious
69,4446,2.6,Kalakalappu
69,2979,3.8,THE STRANGER
69,1175,4.1,Philomena
69,5637,2.2,Clinical
69,1494,3.3,We Can Be Heroes
69,1458,3.7,London Heist
69,7200,1.0,Kill Hitler! The Luck of the Devil
69,8601,4.8,Tokyo Idols
69,7172,3.4,Katt Williams: Live
70,4228,4.4,Whitney Cummings: Money Shot
70,5001,2.1,Malena Pichot: Estupidez compleja
70,8527,2.1,The Texas Chainsaw Massacre
70,6805,2.4,Friend Request
70,3703,3.8,El testigo
70,6376,1.9,Brick
70,4321,1.7,Pine Gap
70,8555,3.2,The Wedding Curse
70,5665,3.8,Color of Woman
70,4808,2.6,Jani Dueñas: Grandes fracasos de ayer y hoy
70,6971,3.7,Hinterland
70,1941,2.6,Ishq Vishk
70,1687,1.6,The Boss Baby: Back in Business
70,1747,2.3,Prospect
70,5771,1.8,Murphy's Law of Love
70,2487,3.8,No Longer kids
70,3151,2.1,A Trip to Jamaica
70,6115,2.3,All About Nina
70,6970,2.7,Highway to Heaven
70,4924,5.0,Charité
71,764,2.9,Trippin' with the Kandasamys
71,3436,3.1,GEN HOSHINO STADIUM TOUR “POP VIRUS”
71,627,2.3,The Daily Life of the Immortal King
71,6743,1.7,Fear and Loathing in Las Vegas
71,7437,1.8,Melle
71,5627,3.9,Cristela Alonzo: Lower Classy
71,2271,3.5,Dharam Sankat Mein
71,3920,5.0,Crazy Ex-Girlfriend
71,6364,2.8,Botched Up Bodies
71,820,3.0,The Platform
71,3094,2.1,The App
71,6949,2.2,Heartbreakers
71,7813,4.0,Queens vs. Kings
71,1847,4.8,Fireman Sam
71,7730,3.8,Personal Shopper
71,6283,5.0,Benji: Off the Leash
71,5916,3.7,My Own Man
71,7374,2.4,Madre
71,580,4.5,Mobile Suit Gundam Hathaway
71,3292,4.1,To Be of Service
72,760,5.0,Fireplace 4K: Crackling Birchwood from Fireplace for Your Home
72,3285,2.0,Fadily Camara : La plus drôle de tes copines
72,1474,3.4,Tarung Sarung
72,5805,4.0,The Fierce Wife
72,1205,3.0,The Lost Pirate Kingdom
72,8503,4.1,The Seventies
72,7786,2.8,Power Rangers: Megaforce
72,6235,3.1,Barbie in A Mermaid Tale
72,5154,3.7,The Many Faces of Ito
72,159,3.1,Love in a Puff
72,3457,4.0,Seis Manos
72,4728,4.8,Joker
72,2241,3.7,The Business of Drugs
72,3183,1.1,The Last O.G.
72,211,1.6,Ragini MMS 2
72,3535,1.9,American Factory: A Conversation with the Obamas
72,7304,3.5,Like Arrows
72,8620,2.5,Tree Man
72,3017,5.0,Jezebel
72,5745,3.0,Joe Rogan: Triggered
73,4170,3.3,Polar
73,5927,4.2,Wyatt Cenac: Brooklyn
73,4906,1.9,Bobby Kennedy for President
73,4709,1.8,The Originals
73,7660,3.8,One Day
73,4047,1.6,No Other Woman
73,1555,4.8,Grizzy et les Lemmings
73,7539,2.8,My Life as a Zucchini
73,3022,4.3,Bulbul Can Sing
73,2514,2.9,The Big Flower Fight
73,6130,3.2,Amar Akbar Anthony
73,7209,3.5,Kingdoms of the Sky
73,8440,3.6,The NSU-Complex
73,5463,4.4,Smoke & Mirrors
73,7318,2.7,Little Singham Bandarpur Mein Hu Ha Hu
73,3331,3.4,Christmas in the Heartland
73,2839,3.3,93 Days
73,832,3.5,Word of Honor
73,5872,2.5,Ricardo O'Farrill Abrazo Genial
73,6791,3.9,Four Seasons in Havana
74,3500,1.3,Between Two Ferns: The Movie
74,6457,3.5,Chef & My Fridge
74,8147,1.4,Taken
74,7580,2.4,Newtown
74,7100,3.7,Islands of the Future
74,8569,1.9,The Young Vagabond
74,8766,3.1,XXx
74,914,4.2,Unrest
74,6079,4.8,Abnormal Summit
74,3326,3.9,A Remarkable Tale
74,2085,1.5,I AM A KILLER: RELEASED
74,2524,3.8,Magic for Humans
74,7282,1.0,Legend of the Guardians: The Owls of Ga'Hoole
74,1263,3.9,No Escape
74,3223,3.1,Defiance
74,159,4.1,Love in a Puff
74,2802,4.6,Caliphate
